gid,name,full_name,technology_label,fun,ppc,original_source,longitude,latitude
1656,Los Perales,Central Térmica Los Perales,Central Térmica,6.000000000000000,7.000000000000000,IGN/Esri World Imagery,-69.26556231499995,-46.19679905099997
1660,Pico Truncado II,Central Térmica Pico Truncado II,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-67.93589830699995,-46.66174652099994
1662,Jaramillo,Central Térmica Jaramillo,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-67.14317799999998,-47.18311899999998
1664,Puerto San Julián,Central Térmica Puerto San Julián,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-67.73532682899997,-49.30530898899997
1665,Puerto Santa Cruz,Central Térmica Puerto Santa Cruz,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-68.53620799999999,-50.02358099999998
1667,Gobernador Gregores,Central Térmica Gobernador Gregores,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-70.24738464099994,-48.749087772999985
1668,Río Gallegos I,Central Térmica Río Gallegos I,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-69.38168638499997,-51.65605718599994
1671,Río Turbio,Central Térmica Río Turbio,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-72.27067850199995,-51.53839355499997
1672,Río Turbio,Central Termoeléctrica Río Turbio,Central Termoeléctrica,6.000000000000000,7.000000000000000,IGN/Esri World Imagery/YCRT,-72.23001754899997,-51.548522558999935
1675,Punta Bandera,Central Térmica Punta Bandera,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-72.79140791799995,-50.315152818999934
1676,El Calafate,Central Eléctrica El Calafate,Central Eléctrica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-72.26809096899996,-50.356501711999954
1677,El Chaltén,Central Térmica El Chaltén,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-72.88285370399996,-49.331022831999974
1678,Tres Lagos,Central Térmica Tres Lagos,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-71.44534140699994,-49.59999510599994
1679,Lago Posadas,Central Térmica Lago Posadas,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-71.74164682899993,-47.56800700699995
1680,Río Grande,Central Termoeléctrica Río Grande,Central Termoeléctrica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-67.72258037899996,-53.78607193499994
1681,Tolhuin,Central Térmica Tolhuin,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-67.18883723799996,-54.51278326299996
1682,Puerto Almanza,Central Térmica Puerto Almanza,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-67.56547218199995,-54.870451195999976
1683,Ushuaia,Central Termoeléctrica Ushuaia,Central Termoeléctrica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-68.26106100899995,-54.794164559999956
1684,GD II,Central Termoeléctrica GD II,Central Termoeléctrica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-68.26055801999996,-54.79475836599994
1685,Puerto Madryn,Central Térmica Puerto Madryn,Central Térmica,6.000000000000000,7.000000000000000,IGN/Secretaría de Gobierno de Energía,-65.10450783899995,-42.70453898399995
1687,Rawson I,Parque Eólico Rawson I,Parque Eólico,6.000000000000000,5.000000000000000,IGN/Secretaría de Gobierno de Energía,-65.17876090599998,-43.349193474999936
1688,Rawson II,Parque Eólico Rawson II,Parque Eólico,6.000000000000000,5.000000000000000,IGN/Secretaría de Gobierno de Energía,-65.17886750599996,-43.34907164699996
1768,Fiambalá,Parque Solar Fotovoltaico Fiambalá,Parque Solar Fotovoltaico,6.000000000000000,3.000000000000000,Sitio Web de la Empresa,-67.61536588599995,-27.631339491999938
1751,Antofagasta de la Sierra,Central Solar Antofagasta de la Sierra,Central Solar,6.000000000000000,3.000000000000000,IDE Catamarca,-67.40824902899993,-26.07138200999998
1752,Lagunillas del Farallón,Central Térmica Lagunillas del Farallón,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-66.62750736799995,-22.46185196899995
1753,San Antonio de los Cobres,Central Térmica San Antonio de los Cobres,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-66.31783033599999,-24.214874029999976
1754,Salar de Pocitos,Central Térmica Salar de Pocitos,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-66.99396499999995,-24.373008999999968
1755,Santa Rosa de los Pastos Grandes,Central Térmica Santa Rosa de los Pastos Grandes,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-66.67383952799997,-24.466627039999935
1756,La Unión,Central Térmica La Unión,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-63.20148529699998,-23.891365632999964
1757,Rivadavia,Central Térmica Rivadavia,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-62.88390815399998,-24.183184062999942
1758,Santa Victoria Este,Central Térmica Santa Victoria Este,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-62.71129379299998,-22.270077584999967
1759,Alto de la Sierra,Central Térmica Alto de la Sierra,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-62.498074696999936,-22.738386099999957
1760,Capitán Juan Pagé,Central Térmica Capitán Juan Pagé,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-62.37747853299999,-23.68745353399993
1762,El Peñón,Central Térmica El Peñón,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-67.26324093299996,-26.478272956999945
1763,Tinogasta,Central Térmica Tinogasta,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-67.56682742199996,-28.048763949999966
1764,Tinogasta,Parque Solar Fotovoltaico Tinogasta,Parque Solar Fotovoltaico,6.000000000000000,3.000000000000000,Sitio Web de la Empresa,-67.55645076999997,-28.03485057299997
1766,Santa María,Central Térmica Santa María,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-66.03865878099998,-26.69513376499998
1767,Saujil,Parque Solar Fotovoltaico Saujil,Parque Solar Fotovoltaico,6.000000000000000,3.000000000000000,Sitio Web de la Empresa,-66.22648050199996,-28.162958602999936
1769,Juan José Castelli,Central Térmica Juan José Castelli,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-60.620376687999965,-25.956304273999933
1776,Aldea Beleiro,Central Térmica Aldea Beleiro,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-71.52156457199999,-45.55205617499996
1777,Arroyo Verde,Central Térmica Arroyo Verde,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-65.29403270699999,-41.995896191999975
1778,Buen Pasto,Central Térmica Buen Pasto,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-69.45846145999997,-45.07703669799997
1779,Colan Cohué,Central Térmica Colan Cohué,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-69.93002236999996,-43.24229199399997
1780,Cushamen Centro,Central Térmica Cushamen Centro,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-70.66267603499995,-42.176483238999936
1781,Corcovado,Central Térmica Corcovado,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-71.46707979899998,-43.541220159999966
1782,El Maitén,Central Térmica El Maitén,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-71.16191126399997,-42.05230218199995
1783,Gan Gan,Central Térmica Gan Gan,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-68.28305114599993,-42.523037200999966
1784,Gastre,Central Térmica Gastre,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-69.22129493699998,-42.26528100799993
1785,Gobernador Costa,Central Térmica Gobernador Costa,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-70.59760177499999,-44.052759235999986
1786,Gualjaina,Central Térmica Gualjaina,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-70.53194115599996,-42.72420599299994
1787,Lago Blanco,Central Térmica Lago Blanco,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-71.26840565899994,-45.938566321999986
1788,Lagunita Salada,Central Térmica Lagunita Salada,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-69.14784159999994,-42.74332082199993
1789,Las Plumas,Central Térmica Las Plumas,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-67.27539766599995,-43.722790680999935
1790,Los Altares,Central Térmica Los Altares,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-68.41147873599994,-43.881991479999954
1791,Paso de Indios,Central Térmica Paso de Indios,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-69.04493034399997,-43.86656362999997
1792,Paso del Sapo,Central Térmica Paso del Sapo,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-69.60840522699993,-42.73834036599993
1793,Río Mayo,Central Térmica Río Mayo,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-70.25575428499997,-45.69260083499995
1794,Tecka,Central Térmica Tecka,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-70.81354788999994,-43.49250794999995
1795,Telsen,Central Térmica Telsen,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-66.94363399899999,-42.43559198999998
1796,Aldea Apeleg,Central Térmica Aldea Apeleg,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-70.85271985399999,-44.68935842899998
1797,Aldea Epulef,Central Térmica Aldea Epulef,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-69.69414351099994,-43.31984413199996
1798,Blancuntre,Central Térmica Blancuntre,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-68.90388188499998,-42.62148155699998
1799,Cerro Cóndor,Central Térmica Cerro Cóndor,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-69.16420364899994,-43.421535322999944
1800,Chacay Oeste,Central Térmica Chacay Oeste,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-68.06240974799994,-42.68166037699996
1801,Costa del Gualjaina,Central Térmica Costa del Gualjaina,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-70.44355196699996,-42.663180541999964
1802,Costa del Chubut,Central Térmica Costa del Chubut,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-70.45930163999998,-42.60502267299995
1803,El Escorial,Central Térmica El Escorial,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-68.53900273199997,-43.09100085599994
1804,El Mirasol,Central Térmica El Mirasol,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-67.76216705799999,-43.283792147999975
1805,El Turbio,Central Térmica El Turbio,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-71.70029468399997,-42.248091418999934
1806,Fofó Cahuel,Central Térmica Fofó Cahuel,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-70.52926750899996,-42.407853802999966
1807,Piedra Parada,Central Térmica Piedra Parada,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-70.15306697499994,-42.66366951499998
1808,Colonia Agrícola Sepaucal,Central Térmica Colonia Agrícola Sepaucal,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-67.40405866599997,-42.27339794799997
1809,Yala Laubat,Central Térmica Yala Laubat,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-68.86455650699997,-42.76104420899998
1810,Loma Blanca,Parque Eólico Loma Blanca,Parque Eólico,6.000000000000000,5.000000000000000,Secretaría de Energía de la Nación,-65.26660512299998,-43.13422005999996
1814,Esquina (IEASA S.A.),Central Térmica Esquina (IEASA S.A.),Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-59.52965890399997,-30.055382961999953
1817,Itá Ibaté,Central Térmica Itá Ibaté,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-57.33410471199994,-27.425194466999983
1818,Berón de Astrada,Central Térmica Berón de Astrada,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-57.52707899899997,-27.55056215299993
1819,Lomas de Vallejos,Central Térmica Lomas de Vallejos,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-57.92121721299998,-27.739340315999982
1820,Nuestra Señora del Rosario de Caá Catí,Central Térmica Nuestra Señora del Rosario de Caá Catí,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-57.62047742499993,-27.75339738699995
1821,Loreto,Central Térmica Loreto,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-57.27730652699995,-27.769748840999966
1822,Estación Torrent,Central Térmica Estación Torrent,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-56.47005673299998,-28.82786988099997
1823,Colonia Carlos Pellegrini,Central Térmica Colonia Carlos Pellegrini,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-57.17523833699994,-28.53818502799993
1824,Palmar Grande,Central Térmica Palmar Grande,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-57.90097410299995,-27.94230155699995
1825,San Miguel,Central Térmica San Miguel,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-57.59115297599993,-27.996176144999936
1826,Mburucuyá,Central Térmica Mburucuyá,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-58.228701515999944,-28.044459427999982
1827,Perugorría,Central Térmica Perugorría,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-58.60762180099994,-29.33991243099996
1828,Paso de los Libres,Central Térmica Paso de los Libres,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-57.093305579999935,-29.714824095999973
1838,Comandante Andresito,Central Térmica Comandante Andresito,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-54.04192999999998,-25.66692999999998
1840,Gobernador Duval,Central Térmica Gobernador Duval,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-66.43633468599995,-38.740250698999944
1841,Cerro Policía,Central Térmica Cerro Policía,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-68.49019018499996,-39.72644483199997
1845,Fuentes del Coyle,Central Térmica Fuentes del Coyle,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía de la Nación,-71.93049238999998,-51.13183995099996
1854,Yacyretá-Apipé,Complejo Hidroeléctrico Yacyretá-Apipé,Complejo Hidroeléctrica,6.000000000000000,1.000000000000000,Bicontinental versión 2024,-56.73966399999995,-27.482708999999943
1855,Binacional Salto Grande,Complejo Hidroeléctrico Binacional Salto Grande,Complejo Hidroeléctrico,6.000000000000000,1.000000000000000,Bicontinental versión 2024,-57.942210726999974,-31.273195536999935
1856,,,,-1.000000000000000,-1.000000000000000,Imagery,-58.97589353999996,-51.82977508199997
1857,,,,-1.000000000000000,-1.000000000000000,Imagery,-58.976522999999986,-51.82972399999994
1858,,,,-1.000000000000000,-1.000000000000000,Imagery,-58.957801710999945,-51.80675181199996
1859,,,,-1.000000000000000,5.000000000000000,Imagery,-57.97632151199997,-51.718517016999954
1860,,,,-1.000000000000000,5.000000000000000,Imagery,-57.97664987799993,-51.726312130999986
1861,,,,-1.000000000000000,5.000000000000000,Imagery,-58.47850784599996,-51.888658405999934
1862,San Guillermo,Central Hidráulica San Guillermo,Central Hidráulica,6.000000000000000,1.000000000000000,IGN/Secretaría de Energía,-69.51700936599997,-31.698080322999942
1863,Ullum,Parque Solar Fotovoltaico Ullum,Parque Solar Fotovoltaico,6.000000000000000,3.000000000000000,IGN01/Secretaría de Energía,-68.67463063199995,-31.38913989799994
1864,Los Caracoles,Central Hidráulica Los Caracoles,Central Hidráulica,6.000000000000000,1.000000000000000,IGN/Secretaría de Energía,-68.98357362399997,-31.516341161999947
1865,Albardón,Central Hidráulica Albardón,Central Hidráulica,6.000000000000000,1.000000000000000,IGN01/Secretaría de Energía,-68.54416470299998,-31.452209624999966
1866,La Chimbera I,Parque Solar Fotovoltaico La Chimbera I,Parque Solar Fotovoltaico,6.000000000000000,3.000000000000000,Secretaría de Energía,-68.54016999999993,-31.988088999999945
1867,Polvaredas,Central Térmica Polvaredas,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía,-69.65125325899999,-32.79245064999998
1868,Nazario Benavídez,Central Hidráulica Nazario Benavídez,Central Hidráulica,6.000000000000000,1.000000000000000,Secretaría de Energía,-68.54673634599999,-31.510642358999974
1869,Salto de la Loma,Central Hidráulica Salto de la Loma,Central Hidráulica,6.000000000000000,1.000000000000000,Secretaría de Energía,-68.77116499999994,-30.22105099999993
1879,Ullum,Central Hidráulica Ullum,Central Hidráulica,6.000000000000000,1.000000000000000,IGN01/Secretaría de Energía,-68.75568116699998,-31.455568167999957
1880,Quebrada de Ullum,Central Hidroeléctrica Quebrada de Ullum,Central Hidroeléctrica,6.000000000000000,1.000000000000000,IGN/Secretaría de Energía/EPSE,-68.64743806899997,-31.476121982999928
1881,Cuesta del Viento,Central Hidroeléctrica Cuesta del Viento,Central Hidroeléctrica,6.000000000000000,1.000000000000000,IGN01/Secretaría de Energía,-69.06247322199994,-30.196019311999976
1882,Puente del Inca,Central Térmica Puente del Inca,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía,-69.90916666699997,-32.82416666699993
1883,Cañada Honda,Parque Solar Fotovoltaico Cañada Honda,Parque Solar Fotovoltaico,6.000000000000000,3.000000000000000,Secretaría de Energía,-68.53963146299998,-31.985285071999954
1884,Las Cuevas,Central Térmica Las Cuevas,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía/Street View,-70.05000038899993,-32.813476100999935
1885,Los Penitentes,Central Térmica Los Penitentes,Central Térmica,6.000000000000000,7.000000000000000,Secretaría de Energía/Street View,-69.84305565199998,-32.84102730799998
1889,Guañizuil,Parque Solar Fotovoltaico Guañizuil,Parque Solar Fotovoltaico,6.000000000000000,3.000000000000000,Secretaría de Energía,-69.29948114499996,-30.36000263699998
1890,Guañizuil II-A,Parque Solar Fotovoltaico Guañizuil II-A,Parque Solar Fotovoltaico,6.000000000000000,3.000000000000000,Secretaría de Energía,-69.30059773199997,-30.363222440999948
1891,Diaguitas-Tamberías,Parque Solar Diaguitas-Tamberías,Parque Solar,-1.000000000000000,3.000000000000000,ESRI World Imagery/Secretaría de Enegía de la Nación,-69.46737969899993,-31.397323940999968
1892,Los Caracoles,Central Hidroeléctrica Los Caracoles,Central Hidroeléctrica,-2.000000000000000,1.000000000000000,GeoSanJuan,-68.96799525099993,-31.51708333299996
1893,Punta Negra,Central Hidroeléctrica Punta Negra,Central Hidroeléctrica,-2.000000000000000,1.000000000000000,GeoSanJuan,-68.81484828299995,-31.516523949999964
1894,Anchipurac,Parque Solar Anchipurac,Parque Solar,6.000000000000000,3.000000000000000,GEOSanJuan,-68.65309149299998,-31.60219104899994
1897,Don Claudio Tinto,Usina Hidroeléctrica Don Claudio Tinto,Usina Hidroeléctrica,6.000000000000000,1.000000000000000,IGN01,-69.55009037499997,-31.369055102999937
1898,Chepes,Parque Solar Chepes,Parque Solar,6.000000000000000,3.000000000000000,Secretaría de Energía de la Nación/Street View,-66.65809794299997,-31.350146304999953
1899,Chepes,Central Térmica Chepes,Central Térmica,6.000000000000000,-1.000000000000000,Secretaría de Energía de la Nación/ESRI World Imagery,-66.58646352699998,-31.33719930999996
1906,Los Diaguitas,Parque Solar Los Diaguitas,Parque Solar,6.000000000000000,3.000000000000000,IGN/Secretaría de Energía de la Nación,-68.45648214399995,-31.369351562999952
1907,Parque Solar,Parque Solar Las Lomitas,Parque Solar,6.000000000000000,3.000000000000000,Street View,-68.47761759099996,-31.406550152999955
1913,Vitry,Usina Vitry,Usina,-2.000000000000000,-1.000000000000000,IGN01,-68.60015435599996,-31.499784155999976
1915,,,,-1.000000000000000,4.000000000000000,IGN/Esri World Imagery,-68.07009124799998,-38.21084594699994
1924,Julián Romero,Central Hidroeléctrica Julián Romero,Central Hidroeléctrica,6.000000000000000,1.000000000000000,IGN04/Secretaría de Gobierno de Energía de la Nación/IGN Dirección de Geografía,-68.03749343599998,-38.83657365799996
1925,Auquinco,Central Térmica Auquinco,Central Térmica,6.000000000000000,7.000000000000000,IGN/Esri World Imagery/Secretaría de Energía de la Nación/Dir Geografía IGN,-69.97489447399994,-37.310753912999985
